x_range mlu lu90 lu50 ahc 
57 0.398760199547 0.267506569624 0.154774159193 1.36238360405 
58 0.400232642889 0.26836258173 0.155269354582 1.3630913496 
59 0.401854842901 0.269288688898 0.155825197697 1.36373436451 
60 0.403570234776 0.270231455564 0.156359925866 1.3643938303 
61 0.405120223761 0.271163552999 0.156968444586 1.36496913433 
62 0.406744599342 0.272112995386 0.157476976514 1.36550045013 
63 0.408421307802 0.272999852896 0.158009469509 1.3659850359 
64 0.409883826971 0.273957043886 0.158549442887 1.3664804697 
65 0.411540061235 0.275076657534 0.159084662795 1.36697876453 
66 0.41322863102 0.276076942682 0.159649699926 1.36742317677 
67 0.414873927832 0.277080357075 0.160232126713 1.36788475513 
68 0.416314721107 0.278173863888 0.160786509514 1.36833405495 
69 0.417947053909 0.279226481915 0.161361053586 1.36878120899 
70 0.419803619385 0.280310571194 0.162066966295 1.36919975281 
71 0.421778440475 0.28142374754 0.162720113993 1.36957752705 
72 0.423738241196 0.282730042934 0.163397014141 1.36994993687 
73 0.425849318504 0.284075409174 0.164106220007 1.3702955246 
74 0.42781868577 0.285332471132 0.164781957865 1.37065219879 
75 0.429739743471 0.286583632231 0.165457859635 1.37098073959 
76 0.431798517704 0.287883520126 0.166274547577 1.37136805058 
77 0.434024721384 0.28923779726 0.167073145509 1.37167513371 
78 0.436301827431 0.290649950504 0.167860671878 1.37202262878 
79 0.438723921776 0.292295336723 0.16871213913 1.37233841419 
80 0.440948188305 0.293926537037 0.169682189822 1.37271142006 
81 0.443455755711 0.295564740896 0.170601055026 1.37308621407 
82 0.44608309865 0.297365963459 0.171557202935 1.37345182896 
83 0.448918551207 0.299200087786 0.172678902745 1.37379193306 
84 0.451674759388 0.301166445017 0.173769444227 1.37417674065 
85 0.455228894949 0.303043097258 0.174842238426 1.37456083298 
86 0.458173573017 0.305066496134 0.175969168544 1.37495994568 
87 0.46207845211 0.307314634323 0.177223950624 1.3753734827 
88 0.465912908316 0.309799700975 0.178521752357 1.37578582764 
89 0.470291852951 0.312715798616 0.180285036564 1.37616086006 
90 0.475158661604 0.315721392632 0.182050302625 1.37659215927 
91 0.47973844409 0.31894120574 0.183923959732 1.3770750761 
92 0.485264480114 0.322905868292 0.185995861888 1.37748599052 
93 0.491932451725 0.327094882727 0.18829703331 1.37809765339 
94 0.499442845583 0.33312061429 0.191287249327 1.37864089012 
95 0.506947696209 0.338881582022 0.194432318211 1.37924158573 
96 0.516192913055 0.345909535885 0.198395311832 1.37987434864 
97 0.528783321381 0.356071799994 0.202966526151 1.38084304333 
98 0.545308291912 0.369932800531 0.209093600512 1.38200449944 
99 0.572423398495 0.388113677502 0.217697560787 1.38386893272 
100 0.931405901909 0.458385884762 0.26139190793 1.39524495602 
